20;1.50e+00;1.50e+00;7.6035722887164602E-1;8.0106890385674469E-1;4.071167498509866529e-02
30;1.50e+00;1.50e+00;7.7033069149409466E-1;7.8844461621498338E-1;1.811392472088870707e-02
40;1.50e+00;1.50e+00;7.7382667640488374E-1;7.8401967504352799E-1;1.019299863864424203e-02
50;1.50e+00;1.50e+00;7.7544574584253236E-1;7.8197042596930942E-1;6.524680126777045934e-03
60;1.50e+00;1.50e+00;7.7632548668777912E-1;7.8085695269542372E-1;4.531466007644585159e-03
70;1.50e+00;1.50e+00;7.7685602651955652E-1;7.8018546099252008E-1;3.329434472963557572e-03
80;1.50e+00;1.50e+00;7.7720040104246144E-1;7.7974959579752853E-1;2.549194755067080490e-03
90;1.50e+00;1.50e+00;7.7743651844285919E-1;7.7945074928755821E-1;2.014230844699015912e-03
100;1.50e+00;1.50e+00;7.7760541949720153E-1;7.7923697677012260E-1;1.631557272921066502e-03
