20;1.50e+00;1.50e+00;7.6035722887164600E-1;8.0106890385674470E-1;4.071167498509868892e-02
30;1.50e+00;1.50e+00;7.7033069149409462E-1;7.8844461621498342E-1;1.811392472088879364e-02
40;1.50e+00;1.50e+00;7.7382667640488369E-1;7.8401967504352804E-1;1.019299863864434508e-02
50;1.50e+00;1.50e+00;7.7544574584253227E-1;7.8197042596930952E-1;6.524680126777241470e-03
60;1.50e+00;1.50e+00;7.7632548668777895E-1;7.8085695269542388E-1;4.531466007644920177e-03
70;1.50e+00;1.50e+00;7.7685602651955639E-1;7.8018546099252022E-1;3.329434472963817022e-03
80;1.50e+00;1.50e+00;7.7720040104246124E-1;7.7974959579752873E-1;2.549194755067480506e-03
90;1.50e+00;1.50e+00;7.7743651844285890E-1;7.7945074928755851E-1;2.014230844699595256e-03
100;1.50e+00;1.50e+00;7.7760541949720113E-1;7.7923697677012300E-1;1.631557272921855910e-03
