20;1.50e+00;1.50e+00;2.241020984097308847e+00;2.262167154779877296e+00;2.114617068256844918e-02
30;1.50e+00;1.50e+00;2.246005168306422091e+00;2.255413937692426553e+00;9.408769386004462104e-03
40;1.50e+00;1.50e+00;2.247752086282834779e+00;2.253046587082804195e+00;5.294500799969415741e-03
50;1.50e+00;1.50e+00;2.248561091790889626e+00;2.251950185643041916e+00;3.389093852152289628e-03
60;1.50e+00;1.50e+00;2.249000666311320482e+00;2.251354435213886605e+00;2.353768902566122975e-03
70;1.50e+00;1.50e+00;2.249265754944143072e+00;2.250995157136130297e+00;1.729402191987225272e-03
80;1.50e+00;1.50e+00;2.249437823394224568e+00;2.250761947937018454e+00;1.324124542793885450e-03
90;1.50e+00;1.50e+00;2.249555800114224039e+00;2.250602049600319354e+00;1.046249486095314138e-03
100;1.50e+00;1.50e+00;2.249640191740321666e+00;2.250487669831263698e+00;8.474780909420328006e-04
